CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
104,0.52727273,0.65413534,0.6,0.63636364,0.27272727,1.0,0.0015869,0.3,0.33333333
105,0.83333333,0.75,0.76744186,1.0,0.0,1.0,0.00165298,0.66666667,0.15151515
106,0.66666667,0.58695652,0.24324324,0.0,0.14285714,1.0,0.00025776,0.5,1.55555556
107,0.66666667,0.53333333,0.24324324,0.0,0.14285714,1.0,0.00025776,0.5,1.55555556
108,0.66666667,0.66666667,0.0,0.0,0.14285714,1.0,0.0,0.5,14.0
109,0.6,0.65957447,0.0,0.0,0.5,1.0,0.0,0.33333333,27.0
110,0.67857143,0.75949367,0.05,0.0,0.25,1.0,5.013e-05,0.28571429,9.5
111,0.57142857,0.65454545,0.11111111,0.0,0.125,1.0,0.00010026,0.28571429,4.0
112,0.5,0.65,0.49295775,0.22222222,0.11111111,1.0,0.00077996,0.25,0.51428571
113,1.0,1.0,0.52,0.75,0.0,1.0,0.00065117,1.0,0.46153846
114,0.7,0.8,0.63157895,0.8,0.0,0.8,0.00096192,0.25,0.29166667
115,0.68181818,0.73602484,0.04255319,0.0,0.75,1.0,6.689e-05,0.36363636,11.25
116,0.68888889,0.71351351,0.04615385,0.0,0.5,1.0,6.018e-05,0.44444444,10.33333333
117,0.68888889,0.70108696,0.0,0.0,0.4,1.0,0.0,0.44444444,31.0
118,0.68888889,0.70879121,0.38,0.3,0.5,1.0,0.00076229,0.44444444,0.81578947
119,0.38333333,0.78151261,0.34751773,0.25,0.625,1.0,0.00061508,0.13333333,0.93877551
120,0.69090909,0.7219917,0.02564103,0.0,0.63636364,1.0,3.648e-05,0.5,19.0
121,0.46428571,0.36363636,0.58064516,0.75,0.0,0.75,0.00090235,0.28571429,0.36111111
122,0.7,0.6,0.0,0.0,0.0,1.0,0.0,0.5,7.0
123,0.7,0.64285714,0.0,0.0,0.0,1.0,0.0,0.5,7.0
124,0.7,0.64285714,0.22222222,0.0,0.0,1.0,0.00016032,0.5,1.75
125,0.6,0.65217391,0.48571429,0.33333333,0.0,0.83333333,0.00056792,0.2,0.52941176
126,0.62222222,0.6971831,0.0,0.0,0.5,1.0,0.0,0.33333333,28.0
127,0.57142857,0.66101695,0.50769231,0.375,0.25,1.0,0.00082715,0.28571429,0.48484848
128,0.34640523,0.47213115,0.12396694,0.0,0.5,1.0,0.00016744,0.17647059,3.53333333
129,1.0,0.0,0.9,1.0,0.0,0.0,0.00180252,1.0,0.05555556
130,0.61111111,0.74193548,0.0,0.0,0.33333333,1.0,0.0,0.375,22.0
131,0.71428571,0.75862069,0.0,0.0,0.25,1.0,0.0,0.28571429,20.0
132,0.71428571,0.75,0.34782609,0.14285714,0.28571429,1.0,0.00045824,0.33333333,0.9375
133,0.71428571,0.70909091,0.0,0.0,0.28571429,1.0,0.0,0.33333333,15.0
134,0.80952381,0.82608696,0.17073171,0.0,0.28571429,1.0,0.00020048,0.5,2.42857143
135,0.71111111,0.74210526,0.09859155,0.0,0.6,1.0,0.00014042,0.44444444,4.57142857
136,0.71111111,0.73404255,0.0,0.0,0.5,1.0,0.0,0.44444444,32.0
137,0.80952381,0.82608696,0.17073171,0.0,0.28571429,1.0,0.00020048,0.5,2.42857143
138,1.0,0.0,0.83333333,1.0,0.0,0.0,0.0010014,1.0,0.1
139,0.52777778,0.48,0.48648649,0.22222222,0.22222222,1.0,0.00080225,0.25,0.52777778
140,0.5,0.57534247,0.45454545,0.22222222,0.33333333,0.88888889,0.00066854,0.125,0.6
141,0.80952381,0.81428571,0.24444444,0.14285714,0.42857143,1.0,0.00031504,0.5,1.54545455
142,0.60714286,0.75,0.0,0.0,0.25,0.875,0.0,0.14285714,17.0
143,0.47222222,0.76190476,0.5,0.44444444,0.22222222,0.66666667,0.00075768,0.125,0.5
144,0.48717949,0.61809045,0.0,0.0,0.61538462,1.0,0.0,0.25,38.0
145,0.72727273,0.76923077,0.0,0.0,0.72727273,1.0,0.0,0.5,40.0
146,0.73333333,0.75,0.21428571,0.0,0.0,1.0,0.00020044,0.4,1.83333333
147,0.83333333,0.75,0.77777778,1.0,0.0,1.0,0.00175316,0.66666667,0.14285714
148,1.0,0.0,0.75,1.0,0.0,0.0,0.00060084,1.0,0.16666667
149,1.0,1.0,0.21052632,0.16666667,0.0,1.0,0.00026725,1.0,1.875
150,0.75,0.79054054,0.19402985,0.0,0.55555556,1.0,0.0002897,0.375,2.07692308
151,0.27272727,0.34883721,0.59459459,0.72727273,0.18181818,0.63636364,0.00080257,0.1,0.34090909
152,0.85714286,0.88461538,0.2173913,0.14285714,0.42857143,1.0,0.0002864,0.5,1.8
153,0.75,0.78947368,0.06666667,0.0,0.5,1.0,7.52e-05,0.42857143,7.0
154,0.75,0.7755102,0.0,0.0,0.44444444,1.0,0.0,0.5,27.0
155,0.55555556,0.6375,0.16666667,0.0,0.33333333,0.88888889,0.00017828,0.125,2.5
156,0.75,0.73943662,0.0,0.0,0.55555556,1.0,0.0,0.5,27.0
157,0.53333333,0.52941176,0.62790698,0.66666667,0.0,0.83333333,0.00090198,0.2,0.2962963
158,0.53333333,0.5625,0.54285714,0.5,0.0,0.83333333,0.00063473,0.2,0.42105263
159,0.83333333,0.75,0.84848485,1.0,0.0,1.0,0.00280505,0.66666667,0.08928571
160,1.0,0.0,0.71428571,1.0,0.0,0.0,0.0005007,1.0,0.2
161,0.76190476,0.73770492,0.11111111,0.0,0.28571429,1.0,0.00011456,0.5,4.0
162,0.76190476,0.73770492,0.11111111,0.0,0.28571429,1.0,0.00011456,0.5,4.0
163,0.76190476,0.7,0.13513514,0.0,0.14285714,1.0,0.0001432,0.5,3.2
164,0.76190476,0.71186441,0.0,0.0,0.14285714,1.0,0.0,0.66666667,16.0
165,1.0,0.0,0.93548387,1.0,0.0,0.0,0.00290407,1.0,0.03448276
166,0.77777778,0.80392157,0.2,0.0,0.66666667,1.0,0.00031198,0.5,2.0
167,0.68888889,0.73684211,0.07462687,0.0,0.7,1.0,0.0001003,0.44444444,6.2
168,0.77777778,0.76973684,0.03448276,0.0,0.77777778,1.0,4.457e-05,0.5,14.0
169,0.77777778,0.76973684,0.53719008,0.55555556,0.77777778,1.0,0.0014485,0.5,0.43076923
170,1.0,1.0,0.73913043,1.0,0.0,1.0,0.00113515,1.0,0.17647059
171,0.77777778,0.75,0.0,0.0,0.66666667,1.0,0.0,0.625,28.0
172,0.77777778,0.78440367,0.0,0.0,0.9,1.0,0.0,0.55555556,35.0
173,0.78571429,0.79245283,0.0,0.0,0.5,1.0,0.0,0.57142857,22.0
174,0.78571429,0.8,0.27868852,0.125,0.625,1.0,0.00042611,0.57142857,1.29411765
175,0.9,0.875,0.33333333,0.2,0.0,1.0,0.00036072,0.75,1.0
176,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
177,0.8,0.84615385,0.31428571,0.0,0.0,1.0,0.00036748,0.4,1.09090909
178,0.8,0.78947368,0.80246914,0.6,0.0,1.0,0.00260521,0.5,0.12307692
179,0.8,0.78947368,0.0,0.0,0.0,1.0,0.0,0.5,8.0
180,0.8,0.78947368,0.2,0.0,0.0,1.0,0.00016032,0.5,2.0
181,0.80952381,0.88732394,0.33333333,0.0,0.28571429,1.0,0.00048688,0.33333333,1.0
182,0.8,0.78947368,0.0,0.0,0.0,1.0,0.0,0.6,12.0
183,0.8,0.78947368,0.25,0.0,0.0,1.0,0.00026725,0.6,1.5
184,0.8,0.72972973,0.17241379,0.0,0.0,1.0,0.00016703,0.6,2.4
185,0.80555556,0.8313253,0.0,0.0,0.66666667,1.0,0.0,0.5,29.0
186,0.80952381,0.82608696,0.0,0.0,0.28571429,1.0,0.0,0.5,17.0
187,0.80952381,0.79411765,0.0,0.0,0.28571429,1.0,0.0,0.66666667,17.0
188,0.4,0.0,0.71428571,1.0,0.0,0.0,0.0008016,0.25,0.2
189,1.0,1.0,0.94059406,1.0,0.0,1.0,0.00634348,1.0,0.03157895
190,0.35714286,0.36,0.56521739,0.5,0.125,0.625,0.00065169,0.14285714,0.38461538
191,1.0,1.0,0.57142857,0.33333333,0.0,1.0,0.00053419,1.0,0.375
192,0.93333333,0.92307692,0.42857143,0.16666667,0.0,1.0,0.00070154,0.8,0.66666667
193,0.83333333,0.75,0.33333333,0.0,0.0,1.0,0.00025045,0.66666667,1.0
194,0.83333333,0.75,0.44444444,0.25,0.0,1.0,0.00040072,0.66666667,0.625
195,0.83333333,0.75,0.52380952,0.75,0.0,1.0,0.00055099,0.66666667,0.45454545
196,1.0,0.0,0.84615385,1.0,0.0,0.0,0.00110154,1.0,0.09090909
197,1.0,0.0,0.81818182,1.0,0.0,0.0,0.00090126,1.0,0.11111111
198,0.85714286,0.84615385,0.2173913,0.0,0.57142857,1.0,0.0002864,0.66666667,1.8
199,0.85714286,0.87096774,0.15789474,0.0,0.75,1.0,0.00022559,0.57142857,2.66666667
200,0.85714286,0.85714286,0.12195122,0.0,0.42857143,1.0,0.0001432,0.66666667,3.6
201,0.85714286,0.85714286,0.26530612,0.14285714,0.42857143,1.0,0.00037232,0.66666667,1.38461538
202,0.85714286,0.85365854,0.0,0.0,0.625,1.0,0.0,0.71428571,24.0
203,0.85714286,0.82894737,0.02702703,0.0,0.28571429,1.0,2.864e-05,0.66666667,18.0
204,0.86111111,0.87301587,0.0,0.0,0.77777778,1.0,0.0,0.625,31.0
205,0.86666667,0.86666667,0.10344828,0.0,0.0,1.0,0.00010022,0.6,4.33333333
206,0.86666667,0.86666667,0.35,0.33333333,0.0,1.0,0.0004677,0.6,0.92857143
207,0.66666667,0.0,0.6,0.66666667,0.0,0.0,0.00040064,0.5,0.33333333
208,0.5,0.0,0.8125,1.0,0.0,0.0,0.00130234,0.33333333,0.11538462
209,0.9,0.875,0.41935484,0.4,0.0,1.0,0.00052104,0.75,0.69230769
210,0.9,0.875,0.30769231,0.0,0.0,1.0,0.00032064,0.75,1.125
211,0.9,0.875,0.0,0.0,0.0,1.0,0.0,0.75,9.0
212,0.9,0.875,0.4375,0.4,0.0,1.0,0.00056112,0.75,0.64285714
213,0.9,0.875,0.48571429,0.4,0.0,1.0,0.00068136,0.75,0.52941176
214,0.9047619,0.90697674,0.0952381,0.0,0.57142857,1.0,0.00011456,0.66666667,4.75
215,0.9047619,0.90697674,0.0,0.0,0.57142857,1.0,0.0,0.66666667,19.0
216,0.9047619,0.90697674,0.02564103,0.0,0.57142857,1.0,2.864e-05,0.66666667,19.0
217,0.9047619,0.90697674,0.30909091,0.0,0.57142857,1.0,0.00048688,0.66666667,1.11764706
218,1.0,0.0,0.83333333,1.0,0.0,0.0,0.0010014,1.0,0.1
219,0.5,0.0,0.72727273,1.0,0.0,0.0,0.00080144,0.33333333,0.1875
220,1.0,1.0,0.6,0.66666667,0.0,1.0,0.00060096,1.0,0.33333333
221,0.66666667,0.6,0.66666667,0.75,0.0,0.75,0.00080144,0.33333333,0.25
222,0.4,0.33333333,0.78181818,1.0,0.0,0.5,0.00143649,0.2,0.13953488
223,0.4,0.0,0.7037037,1.0,0.0,0.0,0.00076152,0.25,0.21052632
224,0.92857143,0.93103448,0.24637681,0.0,0.875,1.0,0.00042611,0.71428571,1.52941176
225,0.93333333,0.92307692,0.0,0.0,0.0,1.0,0.0,0.8,14.0
226,0.93333333,0.92307692,0.0,0.0,0.0,1.0,0.0,0.8,14.0
227,0.93333333,0.92307692,0.51724138,0.66666667,0.0,1.0,0.0010022,0.8,0.46666667
228,0.93333333,0.92307692,0.37777778,0.0,0.0,1.0,0.00056792,0.8,0.82352941
229,1.0,0.0,0.77777778,0.5,0.0,0.0,0.00070098,1.0,0.14285714
230,0.83333333,0.75,0.54545455,0.5,0.0,1.0,0.00060108,0.66666667,0.41666667
231,1.0,0.0,0.85714286,1.0,0.0,0.0,0.00120168,1.0,0.08333333
232,1.0,0.0,0.83333333,1.0,0.0,0.0,0.0010014,1.0,0.1
233,0.4,0.33333333,0.74468085,0.83333333,0.0,0.5,0.00116924,0.2,0.17142857
234,0.95238095,0.94736842,0.0,0.0,0.71428571,1.0,0.0,0.83333333,20.0
235,0.95238095,0.94736842,0.11111111,0.0,0.71428571,1.0,0.0001432,0.83333333,4.0
236,0.95238095,0.94736842,0.0,0.0,0.71428571,1.0,0.0,0.83333333,20.0
237,0.66666667,0.0,0.81818182,1.0,0.0,0.0,0.00120192,0.5,0.11111111
238,0.4,0.0,0.82222222,0.8,0.0,0.0,0.00148297,0.25,0.10810811
239,1.0,0.0,0.85714286,1.0,0.0,0.0,0.00120168,1.0,0.08333333
240,0.53333333,0.63157895,0.63636364,0.5,0.0,0.66666667,0.00093539,0.2,0.28571429
241,0.66666667,0.6,0.52941176,0.5,0.0,0.75,0.00045081,0.33333333,0.44444444
242,0.66666667,0.6,0.5,0.5,0.0,0.75,0.00040072,0.33333333,0.5
243,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00010018,1.0,3.0
244,1.0,1.0,0.2,0.0,0.0,1.0,0.00015027,1.0,2.0
245,1.0,1.0,0.53846154,0.5,0.0,1.0,0.00070126,1.0,0.42857143
246,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
247,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
248,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00010018,1.0,3.0
249,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
250,1.0,1.0,0.5,0.5,0.0,1.0,0.00060108,1.0,0.5
251,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00030054,1.0,1.0
252,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
253,1.0,1.0,0.42857143,0.25,0.0,1.0,0.00045081,1.0,0.66666667
254,1.0,1.0,0.69230769,0.75,0.0,1.0,0.00135243,1.0,0.22222222
255,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
256,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
257,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
258,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
259,1.0,1.0,0.53846154,0.75,0.0,1.0,0.00070126,1.0,0.42857143
260,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
261,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
262,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
263,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00016032,1.0,2.5
264,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
265,1.0,1.0,0.09090909,0.0,0.0,1.0,8.016e-05,1.0,5.0
266,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
267,1.0,1.0,0.52380952,0.6,0.0,1.0,0.00088176,1.0,0.45454545
268,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00016032,1.0,2.5
269,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
270,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
271,1.0,0.0,0.77777778,0.5,0.0,0.0,0.00070098,1.0,0.14285714
272,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
273,1.0,1.0,0.57142857,0.66666667,0.0,1.0,0.00053419,1.0,0.375
274,1.0,1.0,0.25925926,0.0,0.0,1.0,0.00028056,1.0,1.42857143
275,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
276,1.0,1.0,0.28571429,0.0,0.0,1.0,0.00032064,1.0,1.25
277,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
278,1.0,1.0,0.57142857,0.66666667,0.0,1.0,0.00053419,1.0,0.375
279,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
280,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
281,1.0,1.0,0.47368421,0.6,0.0,1.0,0.00072144,1.0,0.55555556
282,1.0,1.0,0.8,0.66666667,0.0,1.0,0.00160256,1.0,0.125
283,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
284,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00016032,1.0,2.5
285,1.0,1.0,0.6,0.6,0.0,1.0,0.0012024,1.0,0.33333333
286,1.0,0.0,0.71428571,0.5,0.0,0.0,0.0005007,1.0,0.2
287,1.0,1.0,0.45454545,0.33333333,0.0,1.0,0.00033387,1.0,0.6
288,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
289,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
290,1.0,1.0,0.74025974,0.8,0.0,1.0,0.00228457,1.0,0.1754386
291,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00016032,1.0,2.5
292,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
293,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
294,1.0,1.0,0.77777778,0.66666667,0.0,1.0,0.00140224,1.0,0.14285714
295,1.0,1.0,0.57142857,0.66666667,0.0,1.0,0.00053419,1.0,0.375
296,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
297,1.0,1.0,0.375,0.0,0.0,1.0,0.00060132,1.0,0.83333333
298,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
299,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
300,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
